frame,time_s,object,x,y,z,rot_x,rot_y,rot_z
1,0.0,C_Block,-6.08208483,0.0,3.12552623,0.0,0.34906584,0.0
2,0.04166667,C_Block,-6.0817542,0.0,3.12540589,0.0,0.34906584,0.0
3,0.08333333,C_Block,-6.0807623,0.0,3.12504487,0.0,0.34906584,0.0
4,0.125,C_Block,-6.07910913,0.0,3.12444316,0.0,0.34906584,0.0
5,0.16666667,C_Block,-6.0767947,0.0,3.12360078,0.0,0.34906584,0.0
6,0.20833333,C_Block,-6.073819,0.0,3.12251771,0.0,0.34906584,0.0
7,0.25,C_Block,-6.07018203,0.0,3.12119396,0.0,0.34906584,0.0
8,0.29166667,C_Block,-6.06588379,0.0,3.11962953,0.0,0.34906584,0.0
9,0.33333333,C_Block,-6.06092429,0.0,3.11782442,0.0,0.34906584,0.0
10,0.375,C_Block,-6.05530352,0.0,3.11577863,0.0,0.34906584,0.0
11,0.41666667,C_Block,-6.04902148,0.0,3.11349215,0.0,0.34906584,0.0
12,0.45833333,C_Block,-6.04207817,0.0,3.110965,0.0,0.34906584,0.0
13,0.5,C_Block,-6.0344736,0.0,3.10819716,0.0,0.34906584,0.0
14,0.54166667,C_Block,-6.02620776,0.0,3.10518864,0.0,0.34906584,0.0
15,0.58333333,C_Block,-6.01728066,0.0,3.10193944,0.0,0.34906584,0.0
16,0.625,C_Block,-6.00769228,0.0,3.09844955,0.0,0.34906584,0.0
17,0.66666667,C_Block,-5.99744264,0.0,3.09471899,0.0,0.34906584,0.0
18,0.70833333,C_Block,-5.98653173,0.0,3.09074774,0.0,0.34906584,0.0
19,0.75,C_Block,-5.97495956,0.0,3.08653582,0.0,0.34906584,0.0
20,0.79166667,C_Block,-5.96272612,0.0,3.08208321,0.0,0.34906584,0.0
21,0.83333333,C_Block,-5.94983141,0.0,3.07738992,0.0,0.34906584,0.0
22,0.875,C_Block,-5.93627543,0.0,3.07245595,0.0,0.34906584,0.0
23,0.91666667,C_Block,-5.92205819,0.0,3.06728129,0.0,0.34906584,0.0
24,0.95833333,C_Block,-5.90717968,0.0,3.06186596,0.0,0.34906584,0.0
25,1.0,C_Block,-5.8916399,0.0,3.05620994,0.0,0.34906584,0.0
26,1.04166667,C_Block,-5.87543886,0.0,3.05031324,0.0,0.34906584,0.0
27,1.08333333,C_Block,-5.85857654,0.0,3.04417586,0.0,0.34906584,0.0
28,1.125,C_Block,-5.84105297,0.0,3.0377978,0.0,0.34906584,0.0
29,1.16666667,C_Block,-5.82286812,0.0,3.03117906,0.0,0.34906584,0.0
30,1.20833333,C_Block,-5.80402201,0.0,3.02431964,0.0,0.34906584,0.0
31,1.25,C_Block,-5.78451463,0.0,3.01721953,0.0,0.34906584,0.0
32,1.29166667,C_Block,-5.76434598,0.0,3.00987874,0.0,0.34906584,0.0
33,1.33333333,C_Block,-5.74351606,0.0,3.00229727,0.0,0.34906584,0.0
34,1.375,C_Block,-5.72202488,0.0,2.99447512,0.0,0.34906584,0.0
35,1.41666667,C_Block,-5.69987243,0.0,2.98641229,0.0,0.34906584,0.0
36,1.45833333,C_Block,-5.67705872,0.0,2.97810878,0.0,0.34906584,0.0
37,1.5,C_Block,-5.65358373,0.0,2.96956458,0.0,0.34906584,0.0
38,1.54166667,C_Block,-5.62944748,0.0,2.96077971,0.0,0.34906584,0.0
39,1.58333333,C_Block,-5.60464997,0.0,2.95175415,0.0,0.34906584,0.0
40,1.625,C_Block,-5.57919118,0.0,2.94248791,0.0,0.34906584,0.0
41,1.66666667,C_Block,-5.55307113,0.0,2.93298099,0.0,0.34906584,0.0
42,1.70833333,C_Block,-5.52628981,0.0,2.92323338,0.0,0.34906584,0.0
43,1.75,C_Block,-5.49884722,0.0,2.9132451,0.0,0.34906584,0.0
44,1.79166667,C_Block,-5.47074337,0.0,2.90301613,0.0,0.34906584,0.0
45,1.83333333,C_Block,-5.44197825,0.0,2.89254649,0.0,0.34906584,0.0
46,1.875,C_Block,-5.41255186,0.0,2.88183616,0.0,0.34906584,0.0
