frame,time_s,object,x,y,z,rot_x,rot_y,rot_z
1,0.0,C_Ball,-5.8,0.0,0.44,0.0,-0.0,0.0
2,0.04166667,C_Ball,-5.62534062,0.0,0.44,0.0,-0.72774738,0.0
3,0.08333333,C_Ball,-5.4513625,0.0,0.44,0.0,-1.45265627,0.0
4,0.125,C_Ball,-5.27806562,0.0,0.44,0.0,-2.17472649,0.0
5,0.16666667,C_Ball,-5.10545,0.0,0.44,0.0,-2.89395833,0.0
6,0.20833333,C_Ball,-4.93351563,0.0,0.44,0.0,-3.61035156,0.0
7,0.25,C_Ball,-4.7622625,0.0,0.44,0.0,-4.32390642,0.0
8,0.29166667,C_Ball,-4.59169062,0.0,0.44,0.0,-5.03462219,0.0
9,0.33333333,C_Ball,-4.4218,0.0,0.44,0.0,-5.74249983,0.0
10,0.375,C_Ball,-4.25259062,0.0,0.44,0.0,-6.44753885,0.0
11,0.41666667,C_Ball,-4.0840625,0.0,0.44,0.0,-7.14973974,0.0
12,0.45833333,C_Ball,-3.91621562,0.0,0.44,0.0,-7.84910154,0.0
13,0.5,C_Ball,-3.74905,0.0,0.44,0.0,-8.54562473,0.0
14,0.54166667,C_Ball,-3.58256562,0.0,0.44,0.0,-9.23931026,0.0
15,0.58333333,C_Ball,-3.4167625,0.0,0.44,0.0,-9.93015671,0.0
16,0.625,C_Ball,-3.25164062,0.0,0.44,0.0,-10.61816406,0.0
17,0.66666667,C_Ball,-3.0872,0.0,0.44,0.0,-11.30333328,0.0
18,0.70833333,C_Ball,-2.92344062,0.0,0.44,0.0,-11.98566437,0.0
19,0.75,C_Ball,-2.7603625,0.0,0.44,0.0,-12.66515636,0.0
20,0.79166667,C_Ball,-2.59796562,0.0,0.44,0.0,-13.34181023,0.0
21,0.83333333,C_Ball,-2.43625,0.0,0.44,0.0,-14.015625,0.0
22,0.875,C_Ball,-2.27521562,0.0,0.44,0.0,-14.68660164,0.0
23,0.91666667,C_Ball,-2.1148625,0.0,0.44,0.0,-15.35473919,0.0
24,0.95833333,C_Ball,-1.95519062,0.0,0.44,0.0,-16.0200386,0.0
25,1.0,C_Ball,-1.7962,0.0,0.44,0.0,-16.68250084,0.0
26,1.04166667,C_Ball,-1.63789062,0.0,0.44,0.0,-17.34212303,0.0
27,1.08333333,C_Ball,-1.4802625,0.0,0.44,0.0,-17.99890709,0.0
28,1.125,C_Ball,-1.32331562,0.0,0.44,0.0,-18.6528511,0.0
29,1.16666667,C_Ball,-1.16705,0.0,0.44,0.0,-19.30395889,0.0
30,1.20833333,C_Ball,-1.01146562,0.0,0.44,0.0,-19.95222664,0.0
31,1.25,C_Ball,-0.8565625,0.0,0.44,0.0,-20.59765625,0.0
32,1.29166667,C_Ball,-0.70234062,0.0,0.44,0.0,-21.24024773,0.0
33,1.33333333,C_Ball,-0.5488,0.0,0.44,0.0,-21.87999916,0.0
34,1.375,C_Ball,-0.39594062,0.0,0.44,0.0,-22.51691437,0.0
35,1.41666667,C_Ball,-0.2437625,0.0,0.44,0.0,-23.15098953,0.0
36,1.45833333,C_Ball,-0.09226562,0.0,0.44,0.0,-23.78222656,0.0
37,1.5,C_Ball,0.05855,0.0,0.44,0.0,-24.41062546,0.0
38,1.54166667,C_Ball,0.20868438,0.0,0.44,0.0,-25.03618431,0.0
39,1.58333333,C_Ball,0.3581375,0.0,0.44,0.0,-25.65890694,0.0
40,1.625,C_Ball,0.50690938,0.0,0.44,0.0,-26.27878952,0.0
41,1.66666667,C_Ball,0.655,0.0,0.44,0.0,-26.89583397,0.0
42,1.70833333,C_Ball,0.80240937,0.0,0.44,0.0,-27.51003838,0.0
43,1.75,C_Ball,0.9491375,0.0,0.44,0.0,-28.12140656,0.0
44,1.79166667,C_Ball,1.09518438,0.0,0.44,0.0,-28.72993469,0.0
45,1.83333333,C_Ball,1.24055,0.0,0.44,0.0,-29.33562469,0.0
46,1.875,C_Ball,1.38523438,0.0,0.44,0.0,-29.93847656,0.0
47,1.91666667,C_Ball,1.5292375,0.0,0.44,0.0,-30.5384903,0.0
48,1.95833333,C_Ball,1.67255937,0.0,0.44,0.0,-31.13566399,0.0
49,2.0,C_Ball,1.8152,0.0,0.44,0.0,-31.72999954,0.0
50,2.04166667,C_Ball,1.95715937,0.0,0.44,0.0,-32.32149887,0.0
51,2.08333333,C_Ball,2.0984375,0.0,0.44,0.0,-32.91015625,0.0
52,2.125,C_Ball,2.23903438,0.0,0.44,0.0,-33.49597549,0.0
53,2.16666667,C_Ball,2.37895,0.0,0.44,0.0,-34.0789566,0.0
54,2.20833333,C_Ball,2.51818438,0.0,0.44,0.0,-34.65910339,0.0
55,2.25,C_Ball,2.6567375,0.0,0.44,0.0,-35.23640442,0.0
56,2.29166667,C_Ball,2.79460938,0.0,0.44,0.0,-35.81087112,0.0
57,2.33333333,C_Ball,2.9318,0.0,0.44,0.0,-36.38249969,0.0
58,2.375,C_Ball,3.06830937,0.0,0.44,0.0,-36.95129013,0.0
59,2.41666667,C_Ball,3.2041375,0.0,0.44,0.0,-37.51723862,0.0
60,2.45833333,C_Ball,3.33928438,0.0,0.44,0.0,-38.08035278,0.0
61,2.5,C_Ball,3.47375,0.0,0.44,0.0,-38.640625,0.0
62,2.54166667,C_Ball,3.60753438,0.0,0.44,0.0,-39.19805908,0.0
63,2.58333333,C_Ball,3.7406375,0.0,0.44,0.0,-39.75265503,0.0
