frame,time_s,object,x,y,z,rot_x,rot_y,rot_z
1,0.0,C_Ball,-5.8,0.0,0.44,0.0,-0.0,0.0
2,0.04166667,C_Ball,-5.62755469,0.0,0.44,0.0,-0.71852213,0.0
3,0.08333333,C_Ball,-5.46021875,0.0,0.44,0.0,-1.41575515,0.0
4,0.125,C_Ball,-5.29799219,0.0,0.44,0.0,-2.09169912,0.0
5,0.16666667,C_Ball,-5.140875,0.0,0.44,0.0,-2.7463541,0.0
6,0.20833333,C_Ball,-4.98886719,0.0,0.44,0.0,-3.37971997,0.0
7,0.25,C_Ball,-4.84196875,0.0,0.44,0.0,-3.99179697,0.0
8,0.29166667,C_Ball,-4.70017969,0.0,0.44,0.0,-4.58258486,0.0
9,0.33333333,C_Ball,-4.5635,0.0,0.44,0.0,-5.1520834,0.0
10,0.375,C_Ball,-4.43192969,0.0,0.44,0.0,-5.70029306,0.0
11,0.41666667,C_Ball,-4.30546875,0.0,0.44,0.0,-6.22721338,0.0
12,0.45833333,C_Ball,-4.18411719,0.0,0.44,0.0,-6.73284483,0.0
13,0.5,C_Ball,-4.067875,0.0,0.44,0.0,-7.2171874,0.0
14,0.54166667,C_Ball,-3.95674219,0.0,0.44,0.0,-7.68024111,0.0
15,0.58333333,C_Ball,-3.85071875,0.0,0.44,0.0,-8.12200546,0.0
16,0.625,C_Ball,-3.74980469,0.0,0.44,0.0,-8.54248047,0.0
17,0.66666667,C_Ball,-3.654,0.0,0.44,0.0,-8.9416666,0.0
18,0.70833333,C_Ball,-3.56330469,0.0,0.44,0.0,-9.31956387,0.0
19,0.75,C_Ball,-3.47771875,0.0,0.44,0.0,-9.67617226,0.0
20,0.79166667,C_Ball,-3.39724219,0.0,0.44,0.0,-10.01149082,0.0
21,0.83333333,C_Ball,-3.321875,0.0,0.44,0.0,-10.32552052,0.0
22,0.875,C_Ball,-3.25161719,0.0,0.44,0.0,-10.61826134,0.0
23,0.91666667,C_Ball,-3.18646875,0.0,0.44,0.0,-10.88971329,0.0
24,0.95833333,C_Ball,-3.12642969,0.0,0.44,0.0,-11.13987637,0.0
25,1.0,C_Ball,-3.0715,0.0,0.44,0.0,-11.36874962,0.0
26,1.04166667,C_Ball,-3.02167969,0.0,0.44,0.0,-11.57633495,0.0
27,1.08333333,C_Ball,-2.97696875,0.0,0.44,0.0,-11.76263046,0.0
28,1.125,C_Ball,-2.93736719,0.0,0.44,0.0,-11.9276371,0.0
29,1.16666667,C_Ball,-2.902875,0.0,0.44,0.0,-12.07135391,0.0
30,1.20833333,C_Ball,-2.87349219,0.0,0.44,0.0,-12.19378281,0.0
