frame,time_s,object,x,y,z,rot_x,rot_y,rot_z
1,0.0,A_Ball,-6.0,0.0,1.2,0.0,-0.0,0.0
2,0.04166667,A_Ball,-5.8,0.0,1.51648437,0.0,-0.83333331,0.0
3,0.08333333,A_Ball,-5.6,0.0,1.8159375,0.0,-1.66666663,0.0
4,0.125,A_Ball,-5.4,0.0,2.09835937,0.0,-2.5,0.0
5,0.16666667,A_Ball,-5.2,0.0,2.36375,0.0,-3.33333325,0.0
6,0.20833333,A_Ball,-5.0,0.0,2.61210938,0.0,-4.16666651,0.0
7,0.25,A_Ball,-4.8,0.0,2.8434375,0.0,-5.0,0.0
8,0.29166667,A_Ball,-4.6,0.0,3.05773437,0.0,-5.83333349,0.0
9,0.33333333,A_Ball,-4.4,0.0,3.255,0.0,-6.66666651,0.0
10,0.375,A_Ball,-4.2,0.0,3.43523438,0.0,-7.5,0.0
11,0.41666667,A_Ball,-4.0,0.0,3.5984375,0.0,-8.33333302,0.0
12,0.45833333,A_Ball,-3.8,0.0,3.74460937,0.0,-9.16666698,0.0
13,0.5,A_Ball,-3.6,0.0,3.87375,0.0,-10.0,0.0
14,0.54166667,A_Ball,-3.4,0.0,3.98585937,0.0,-10.83333302,0.0
15,0.58333333,A_Ball,-3.2,0.0,4.0809375,0.0,-11.66666698,0.0
16,0.625,A_Ball,-3.0,0.0,4.15898438,0.0,-12.5,0.0
17,0.66666667,A_Ball,-2.8,0.0,4.22,0.0,-13.33333302,0.0
18,0.70833333,A_Ball,-2.6,0.0,4.26398437,0.0,-14.16666698,0.0
19,0.75,A_Ball,-2.4,0.0,4.2909375,0.0,-15.0,0.0
20,0.79166667,A_Ball,-2.2,0.0,4.30085937,0.0,-15.83333302,0.0
21,0.83333333,A_Ball,-2.0,0.0,4.29375,0.0,-16.66666603,0.0
22,0.875,A_Ball,-1.8,0.0,4.26960937,0.0,-17.5,0.0
23,0.91666667,A_Ball,-1.6,0.0,4.2284375,0.0,-18.33333397,0.0
24,0.95833333,A_Ball,-1.4,0.0,4.17023437,0.0,-19.16666603,0.0
25,1.0,A_Ball,-1.2,0.0,4.095,0.0,-20.0,0.0
26,1.04166667,A_Ball,-1.0,0.0,4.00273437,0.0,-20.83333397,0.0
27,1.08333333,A_Ball,-0.8,0.0,3.8934375,0.0,-21.66666603,0.0
28,1.125,A_Ball,-0.6,0.0,3.76710937,0.0,-22.5,0.0
29,1.16666667,A_Ball,-0.4,0.0,3.62375,0.0,-23.33333397,0.0
30,1.20833333,A_Ball,-0.2,0.0,3.46335937,0.0,-24.16666603,0.0
31,1.25,A_Ball,0.0,0.0,3.2859375,0.0,-25.0,0.0
32,1.29166667,A_Ball,0.2,0.0,3.09148438,0.0,-25.83333397,0.0
33,1.33333333,A_Ball,0.4,0.0,2.88,0.0,-26.66666603,0.0
34,1.375,A_Ball,0.6,0.0,2.65148437,0.0,-27.5,0.0
35,1.41666667,A_Ball,0.8,0.0,2.4059375,0.0,-28.33333397,0.0
36,1.45833333,A_Ball,1.0,0.0,2.14335937,0.0,-29.16666603,0.0
37,1.5,A_Ball,1.2,0.0,1.86375,0.0,-30.0,0.0
38,1.54166667,A_Ball,1.4,0.0,1.56710937,0.0,-30.83333397,0.0
39,1.58333333,A_Ball,1.6,0.0,1.2534375,0.0,-31.66666603,0.0
40,1.625,A_Ball,1.8,0.0,0.92273437,0.0,-32.5,0.0
