frame,time_s,object,x,y,z,rot_x,rot_y,rot_z
1,0.0,D_Ball,3.00407569,0.0,4.58627464,0.0,0.0,0.0
1,0.0,D_Rod,1.39077578,0.0,5.23809011,0.0,1.95476878,0.0
2,0.04166667,D_Ball,3.00112435,0.0,4.57899525,0.0,0.0,0.0
2,0.04166667,D_Rod,1.38940942,0.0,5.23472002,0.0,1.95719314,0.0
3,0.08333333,D_Ball,2.99223039,0.0,4.55735875,0.0,0.0,0.0
3,0.08333333,D_Rod,1.38529185,0.0,5.22470312,0.0,1.96441329,0.0
4,0.125,D_Ball,2.97719292,0.0,4.52175029,0.0,0.0,0.0
4,0.125,D_Rod,1.37833006,0.0,5.20821773,0.0,1.97634339,0.0
5,0.16666667,D_Ball,2.95563677,0.0,4.47266762,0.0,0.0,0.0
5,0.16666667,D_Rod,1.36835036,0.0,5.18549427,0.0,1.99288917,0.0
6,0.20833333,D_Ball,2.92703279,0.0,4.41072715,0.0,0.0,0.0
6,0.20833333,D_Rod,1.35510777,0.0,5.15681813,0.0,2.01394701,0.0
7,0.25,D_Ball,2.89072208,0.0,4.33667303,0.0,0.0,0.0
7,0.25,D_Rod,1.33829726,0.0,5.12253381,0.0,2.03940368,0.0
8,0.29166667,D_Ball,2.84594439,0.0,4.25138754,0.0,0.0,0.0
8,0.29166667,D_Rod,1.31756684,0.0,5.08304979,0.0,2.06913495,0.0
9,0.33333333,D_Ball,2.79187054,0.0,4.1559018,0.0,0.0,0.0
9,0.33333333,D_Rod,1.29253266,0.0,5.03884343,0.0,2.10300493,0.0
10,0.375,D_Ball,2.7276391,0.0,4.05140487,0.0,0.0,0.0
10,0.375,D_Rod,1.26279588,0.0,4.99046522,0.0,2.14086509,0.0
11,0.41666667,D_Ball,2.65239672,0.0,3.93924971,0.0,0.0,0.0
11,0.41666667,D_Rod,1.22796144,0.0,4.93854153,0.0,2.1825521,0.0
12,0.45833333,D_Ball,2.56534173,0.0,3.82095432,0.0,0.0,0.0
12,0.45833333,D_Rod,1.18765821,0.0,4.88377515,0.0,2.22788787,0.0
13,0.5,D_Ball,2.46576988,0.0,3.69819628,0.0,0.0,0.0
13,0.5,D_Rod,1.14156013,0.0,4.82694272,0.0,2.27667761,0.0
14,0.54166667,D_Ball,2.35312081,0.0,3.57279941,0.0,0.0,0.0
14,0.54166667,D_Rod,1.08940778,0.0,4.76888862,0.0,2.32870984,0.0
15,0.58333333,D_Ball,2.22702331,0.0,3.44671141,0.0,0.0,0.0
15,0.58333333,D_Rod,1.03102931,0.0,4.71051454,0.0,2.38375449,0.0
16,0.625,D_Ball,2.08733719,0.0,3.32197186,0.0,0.0,0.0
16,0.625,D_Rod,0.96635981,0.0,4.65276475,0.0,2.44156361,0.0
17,0.66666667,D_Ball,1.9341891,0.0,3.20067076,0.0,0.0,0.0
17,0.66666667,D_Rod,0.89545792,0.0,4.59660683,0.0,2.50187135,0.0
18,0.70833333,D_Ball,1.76799979,0.0,3.08489839,0.0,0.0,0.0
18,0.70833333,D_Rod,0.81851842,0.0,4.54300852,0.0,2.56439352,0.0
19,0.75,D_Ball,1.58950023,0.0,2.97668829,0.0,0.0,0.0
19,0.75,D_Rod,0.73587974,0.0,4.49291125,0.0,2.62882996,0.0
20,0.79166667,D_Ball,1.39973465,0.0,2.8779557,0.0,0.0,0.0
20,0.79166667,D_Rod,0.6480253,0.0,4.44720171,0.0,2.69486475,0.0
21,0.83333333,D_Ball,1.20004909,0.0,2.79043488,0.0,0.0,0.0
21,0.83333333,D_Rod,0.55557828,0.0,4.40668282,0.0,2.76216865,0.0
22,0.875,D_Ball,0.99206501,0.0,2.71561886,0.0,0.0,0.0
22,0.875,D_Rod,0.45928936,0.0,4.37204577,0.0,2.83040142,0.0
23,0.91666667,D_Ball,0.77763866,0.0,2.6547054,0.0,0.0,0.0
23,0.91666667,D_Rod,0.3600179,0.0,4.34384509,0.0,2.89921451,0.0
24,0.95833333,D_Ball,0.55880797,0.0,2.60855305,0.0,0.0,0.0
24,0.95833333,D_Rod,0.2587074,0.0,4.32247826,0.0,2.96825433,0.0
25,1.0,D_Ball,0.33772974,0.0,2.57765014,0.0,0.0,0.0
25,1.0,D_Rod,0.15635636,0.0,4.30817136,0.0,3.0371654,0.0
26,1.04166667,D_Ball,0.11661085,0.0,2.56209915,0.0,0.0,0.0
26,1.04166667,D_Rod,0.05398651,0.0,4.30097183,0.0,3.10559392,0.0
27,1.08333333,D_Ball,-0.10236232,0.0,2.56161739,0.0,0.0,0.0
27,1.08333333,D_Rod,-0.04738996,0.0,4.30074879,0.0,3.17319131,0.0
28,1.125,D_Ball,-0.31709202,0.0,2.5755539,0.0,0.0,0.0
28,1.125,D_Rod,-0.14680186,0.0,4.30720088,0.0,3.23961759,0.0
