frame,time_s,object,x,y,z,rot_x,rot_y,rot_z
1,0.0,A_Ball,-6.0,0.0,1.2,0.0,-0.0,0.0
2,0.04166667,A_Ball,-5.8,0.0,1.51223958,0.0,-0.83333331,0.0
3,0.08333333,A_Ball,-5.6,0.0,1.79895833,0.0,-1.66666663,0.0
4,0.125,A_Ball,-5.4,0.0,2.06015625,0.0,-2.5,0.0
5,0.16666667,A_Ball,-5.2,0.0,2.29583333,0.0,-3.33333325,0.0
6,0.20833333,A_Ball,-5.0,0.0,2.50598958,0.0,-4.16666651,0.0
7,0.25,A_Ball,-4.8,0.0,2.690625,0.0,-5.0,0.0
8,0.29166667,A_Ball,-4.6,0.0,2.84973958,0.0,-5.83333349,0.0
9,0.33333333,A_Ball,-4.4,0.0,2.98333333,0.0,-6.66666651,0.0
10,0.375,A_Ball,-4.2,0.0,3.09140625,0.0,-7.5,0.0
11,0.41666667,A_Ball,-4.0,0.0,3.17395833,0.0,-8.33333302,0.0
12,0.45833333,A_Ball,-3.8,0.0,3.23098958,0.0,-9.16666698,0.0
13,0.5,A_Ball,-3.6,0.0,3.2625,0.0,-10.0,0.0
14,0.54166667,A_Ball,-3.4,0.0,3.26848958,0.0,-10.83333302,0.0
15,0.58333333,A_Ball,-3.2,0.0,3.24895833,0.0,-11.66666698,0.0
16,0.625,A_Ball,-3.0,0.0,3.20390625,0.0,-12.5,0.0
17,0.66666667,A_Ball,-2.8,0.0,3.13333333,0.0,-13.33333302,0.0
18,0.70833333,A_Ball,-2.6,0.0,3.03723958,0.0,-14.16666698,0.0
19,0.75,A_Ball,-2.4,0.0,2.915625,0.0,-15.0,0.0
20,0.79166667,A_Ball,-2.2,0.0,2.76848958,0.0,-15.83333302,0.0
21,0.83333333,A_Ball,-2.0,0.0,2.59583333,0.0,-16.66666603,0.0
22,0.875,A_Ball,-1.8,0.0,2.39765625,0.0,-17.5,0.0
23,0.91666667,A_Ball,-1.6,0.0,2.17395833,0.0,-18.33333397,0.0
24,0.95833333,A_Ball,-1.4,0.0,1.92473958,0.0,-19.16666603,0.0
25,1.0,A_Ball,-1.2,0.0,1.65,0.0,-20.0,0.0
26,1.04166667,A_Ball,-1.0,0.0,1.34973958,0.0,-20.83333397,0.0
27,1.08333333,A_Ball,-0.8,0.0,1.02395833,0.0,-21.66666603,0.0
28,1.125,A_Ball,-0.6,0.0,0.67265625,0.0,-22.5,0.0
29,1.16666667,A_Ball,-0.4,0.0,0.54356683,0.0,-23.33333397,0.0
30,1.20833333,A_Ball,-0.2,0.0,0.80246124,0.0,-24.16666603,0.0
31,1.25,A_Ball,-0.0,0.0,1.03583481,0.0,-25.0,0.0
32,1.29166667,A_Ball,0.2,0.0,1.24368755,0.0,-25.83333397,0.0
